date,UTRGRID100,seconde,hotspot_category,is_hotspot
2018-01-26,1380_4528,767,10-15 min,True
2018-01-26,1382_4530,826,10-15 min,True
2018-01-27,1378_4530,323,5-10 min,False
2018-01-29,1342_4543,346,5-10 min,False
2018-01-29,1342_4544,356,5-10 min,False
2018-01-29,1342_4545,410,5-10 min,False
2018-01-29,1343_4541,412,5-10 min,False
2018-01-29,1343_4542,451,5-10 min,False
2018-01-29,1343_4543,800,10-15 min,True
2018-01-29,1343_4544,779,10-15 min,True
2018-01-29,1343_4545,386,5-10 min,False
2018-01-29,1344_4542,731,10-15 min,True
2018-01-29,1344_4544,574,5-10 min,False
2018-01-29,1344_4546,312,5-10 min,False
2018-01-29,1345_4540,463,5-10 min,False
2018-01-29,1345_4541,516,5-10 min,False
2018-01-29,1345_4542,387,5-10 min,False
2018-01-29,1345_4543,314,5-10 min,False
2018-01-29,1345_4544,603,10-15 min,True
2018-01-29,1345_4545,997,15+ min,True
2018-01-29,1346_4540,345,5-10 min,False
2018-01-29,1346_4541,489,5-10 min,False
2018-01-29,1346_4543,587,5-10 min,False
2018-01-29,1346_4544,654,10-15 min,True
2018-01-29,1347_4544,400,5-10 min,False
2018-01-29,1347_4545,305,5-10 min,False
2018-01-29,1351_4531,311,5-10 min,False
2018-01-29,1352_4529,334,5-10 min,False
2018-01-29,1352_4531,378,5-10 min,False
2018-01-29,1352_4532,441,5-10 min,False
2018-01-29,1352_4534,326,5-10 min,False
2018-01-29,1352_4535,518,5-10 min,False
2018-01-29,1352_4536,413,5-10 min,False
2018-01-29,1353_4533,320,5-10 min,False
2018-01-29,1353_4534,312,5-10 min,False
2018-01-29,1354_4526,325,5-10 min,False
2018-01-29,1355_4526,380,5-10 min,False
2018-01-29,1355_4531,380,5-10 min,False
2018-01-30,1350_4550,728,10-15 min,True
2018-01-30,1351_4549,1552,15+ min,True
2018-01-30,1351_4550,925,15+ min,True
2018-01-30,1351_4551,613,10-15 min,True
2018-01-30,1351_4552,461,5-10 min,False
2018-01-30,1352_4546,354,5-10 min,False
2018-01-30,1352_4550,320,5-10 min,False
2018-01-30,1352_4551,591,5-10 min,False
2018-01-30,1353_4546,465,5-10 min,False
2018-01-30,1353_4547,303,5-10 min,False
2018-01-30,1353_4548,359,5-10 min,False
2018-01-30,1354_4546,823,10-15 min,True
2018-01-30,1354_4547,824,10-15 min,True
2018-01-30,1354_4548,544,5-10 min,False
2018-01-30,1355_4546,399,5-10 min,False
2018-01-30,1355_4547,454,5-10 min,False
2018-01-30,1355_4549,632,10-15 min,True
2018-01-30,1356_4548,700,10-15 min,True
2018-01-30,1360_4524,307,5-10 min,False
2018-01-30,1360_4541,321,5-10 min,False
2018-01-30,1361_4535,352,5-10 min,False
2018-01-30,1361_4536,435,5-10 min,False
2018-01-30,1361_4537,451,5-10 min,False
2018-01-30,1362_4533,335,5-10 min,False
2018-01-30,1362_4534,370,5-10 min,False
2018-01-30,1362_4535,680,10-15 min,True
2018-01-30,1362_4536,728,10-15 min,True
2018-01-30,1362_4537,354,5-10 min,False
2018-01-30,1362_4540,450,5-10 min,False
2018-01-30,1365_4533,347,5-10 min,False
2018-01-30,1366_4534,351,5-10 min,False
2018-01-30,1369_4538,958,15+ min,True
2018-01-30,1370_4538,897,10-15 min,True
2018-01-30,1372_4538,309,5-10 min,False
2018-01-30,1376_4537,447,5-10 min,False
2018-01-31,1350_4536,343,5-10 min,False
2018-01-31,1352_4532,469,5-10 min,False
2018-01-31,1356_4541,525,5-10 min,False
2018-01-31,1357_4534,421,5-10 min,False
2018-01-31,1357_4535,823,10-15 min,True
2018-01-31,1357_4536,1137,15+ min,True
2018-01-31,1357_4537,622,10-15 min,True
2018-01-31,1357_4538,583,5-10 min,False
2018-01-31,1357_4539,714,10-15 min,True
2018-01-31,1357_4542,360,5-10 min,False
2018-01-31,1357_4543,617,10-15 min,True
2018-01-31,1358_4532,596,5-10 min,False
2018-01-31,1358_4533,844,10-15 min,True
2018-01-31,1358_4534,393,5-10 min,False
2018-01-31,1358_4542,301,5-10 min,False
2018-01-31,1358_4543,1267,15+ min,True
2018-01-31,1359_4540,405,5-10 min,False
2018-01-31,1359_4542,451,5-10 min,False
2018-01-31,1359_4543,587,5-10 min,False
2018-01-31,1365_4534,1143,15+ min,True
2018-01-31,1371_4524,487,5-10 min,False
2018-01-31,1372_4526,315,5-10 min,False
2018-01-31,1372_4527,367,5-10 min,False
2018-01-31,1372_4528,526,5-10 min,False
2018-01-31,1374_4527,564,5-10 min,False
2018-02-01,1358_4543,375,5-10 min,False
2018-02-01,1359_4544,582,5-10 min,False
2018-02-01,1359_4551,908,15+ min,True
2018-02-01,1360_4543,365,5-10 min,False
2018-02-01,1360_4549,317,5-10 min,False
2018-02-01,1360_4550,498,5-10 min,False
2018-02-01,1361_4543,553,5-10 min,False
2018-02-01,1361_4549,403,5-10 min,False
2018-02-01,1361_4550,348,5-10 min,False
2018-02-01,1362_4543,515,5-10 min,False
2018-02-01,1362_4544,404,5-10 min,False
2018-02-01,1362_4547,543,5-10 min,False
2018-02-01,1362_4548,423,5-10 min,False
2018-02-01,1363_4545,348,5-10 min,False
2018-02-01,1363_4546,500,5-10 min,False
2018-02-01,1363_4547,667,10-15 min,True
2018-02-01,1364_4545,869,10-15 min,True
2018-02-01,1364_4546,761,10-15 min,True
2018-02-01,1365_4534,317,5-10 min,False
2018-02-01,1365_4546,319,5-10 min,False
2018-02-01,1373_4524,466,5-10 min,False
2018-02-01,1375_4528,305,5-10 min,False
2018-02-01,1376_4524,517,5-10 min,False
2018-02-02,1341_4544,456,5-10 min,False
2018-02-02,1343_4541,319,5-10 min,False
2018-02-02,1343_4543,720,10-15 min,True
2018-02-02,1343_4544,334,5-10 min,False
2018-02-02,1344_4539,301,5-10 min,False
2018-02-02,1344_4544,420,5-10 min,False
2018-02-02,1345_4538,316,5-10 min,False
2018-02-02,1345_4539,313,5-10 min,False
2018-02-02,1346_4541,375,5-10 min,False
2018-02-02,1348_4540,1280,15+ min,True
2018-02-02,1349_4536,381,5-10 min,False
2018-02-02,1352_4531,369,5-10 min,False
2018-02-02,1352_4532,485,5-10 min,False
2018-02-02,1367_4528,379,5-10 min,False
2018-02-02,1368_4527,331,5-10 min,False
2018-02-02,1373_4538,414,5-10 min,False
2018-02-02,1374_4540,302,5-10 min,False
2018-02-02,1375_4539,328,5-10 min,False
2018-02-02,1382_4527,347,5-10 min,False
2018-02-05,1342_4543,330,5-10 min,False
2018-02-05,1342_4545,1208,15+ min,True
2018-02-05,1343_4543,498,5-10 min,False
2018-02-05,1343_4544,402,5-10 min,False
2018-02-05,1344_4542,631,10-15 min,True
2018-02-05,1344_4543,893,10-15 min,True
2018-02-05,1344_4544,579,5-10 min,False
2018-02-05,1345_4544,514,5-10 min,False
2018-02-05,1345_4545,446,5-10 min,False
2018-02-05,1346_4544,310,5-10 min,False
2018-02-05,1346_4545,311,5-10 min,False
2018-02-05,1347_4544,401,5-10 min,False
2018-02-05,1348_4543,389,5-10 min,False
2018-02-05,1348_4544,791,10-15 min,True
2018-02-05,1349_4536,646,10-15 min,True
2018-02-05,1349_4542,361,5-10 min,False
2018-02-05,1350_4536,572,5-10 min,False
2018-02-05,1351_4531,542,5-10 min,False
2018-02-05,1352_4531,430,5-10 min,False
2018-02-05,1352_4532,520,5-10 min,False
2018-02-05,1355_4526,368,5-10 min,False
2018-02-05,1355_4531,407,5-10 min,False
2018-02-05,1361_4546,350,5-10 min,False
2018-02-09,1348_4540,1330,15+ min,True
2018-02-12,1339_4577,457,5-10 min,False
2018-02-12,1345_4539,303,5-10 min,False
2018-02-12,1346_4540,526,5-10 min,False
2018-02-12,1346_4541,412,5-10 min,False
2018-02-12,1347_4540,302,5-10 min,False
2018-02-12,1349_4547,426,5-10 min,False
2018-02-12,1354_4527,652,10-15 min,True
2018-02-13,1348_4546,525,5-10 min,False
2018-02-13,1349_4544,314,5-10 min,False
2018-02-13,1350_4542,700,10-15 min,True
2018-02-13,1350_4543,501,5-10 min,False
2018-02-13,1351_4541,657,10-15 min,True
2018-02-13,1351_4543,574,5-10 min,False
2018-02-13,1352_4541,401,5-10 min,False
2018-02-13,1352_4542,337,5-10 min,False
2018-02-13,1352_4543,446,5-10 min,False
2018-02-13,1369_4538,672,10-15 min,True
2018-02-13,1370_4538,1154,15+ min,True
2018-02-13,1371_4541,473,5-10 min,False
2018-02-13,1378_4530,619,10-15 min,True
2018-02-15,1370_4538,373,5-10 min,False
2018-02-15,1371_4524,1933,15+ min,True
2018-02-15,1372_4528,704,10-15 min,True
2018-02-15,1374_4528,590,5-10 min,False
2018-02-15,1375_4524,483,5-10 min,False
2018-02-15,1375_4525,343,5-10 min,False
2018-02-15,1375_4526,398,5-10 min,False
2018-02-15,1375_4527,514,5-10 min,False
2018-02-15,1376_4524,399,5-10 min,False
2018-02-15,1376_4527,327,5-10 min,False
2018-02-15,1376_4528,358,5-10 min,False
2018-02-15,1377_4524,333,5-10 min,False
2018-02-15,1377_4525,363,5-10 min,False
2018-02-16,1348_4540,1678,15+ min,True
2018-02-16,1354_4526,495,5-10 min,False
2018-02-16,1354_4527,353,5-10 min,False
2018-02-16,1363_4524,372,5-10 min,False
2018-02-16,1364_4525,349,5-10 min,False
2018-02-16,1365_4526,305,5-10 min,False
2018-02-16,1365_4528,417,5-10 min,False
2018-02-16,1366_4525,686,10-15 min,True
2018-02-16,1366_4526,1078,15+ min,True
2018-02-16,1366_4527,378,5-10 min,False
2018-02-16,1367_4531,432,5-10 min,False
2018-02-16,1368_4526,351,5-10 min,False
2018-02-16,1368_4527,312,5-10 min,False
2018-02-16,1382_4526,1023,15+ min,True
2018-02-16,1382_4527,322,5-10 min,False
2018-02-16,1382_4530,349,5-10 min,False
2018-02-19,1354_4526,340,5-10 min,False
2018-02-19,1354_4533,374,5-10 min,False
2018-02-19,1360_4521,311,5-10 min,False
2018-02-19,1360_4524,480,5-10 min,False
2018-02-19,1363_4532,338,5-10 min,False
2018-02-19,1364_4523,339,5-10 min,False
2018-02-19,1364_4525,425,5-10 min,False
2018-02-19,1365_4525,368,5-10 min,False
2018-02-19,1365_4534,419,5-10 min,False
2018-02-19,1366_4523,506,5-10 min,False
2018-02-19,1366_4531,409,5-10 min,False
2018-02-19,1367_4523,309,5-10 min,False
2018-02-19,1367_4524,519,5-10 min,False
2018-02-19,1368_4524,457,5-10 min,False
2018-02-19,1368_4530,748,10-15 min,True
2018-02-19,1369_4527,330,5-10 min,False
2018-02-19,1369_4530,517,5-10 min,False
2018-02-19,1370_4530,450,5-10 min,False
2018-02-20,1365_4533,880,10-15 min,True
2018-02-20,1367_4540,405,5-10 min,False
2018-02-20,1368_4542,321,5-10 min,False
2018-02-20,1369_4531,455,5-10 min,False
2018-02-20,1369_4532,329,5-10 min,False
2018-02-20,1369_4538,590,5-10 min,False
2018-02-20,1370_4538,1152,15+ min,True
2018-02-20,1370_4542,384,5-10 min,False
2018-02-20,1371_4537,331,5-10 min,False
2018-02-20,1371_4542,334,5-10 min,False
2018-02-20,1372_4538,317,5-10 min,False
2018-02-20,1372_4539,410,5-10 min,False
2018-02-20,1374_4540,311,5-10 min,False
2018-02-20,1376_4539,411,5-10 min,False
2018-02-22,1339_4577,890,10-15 min,True
2018-02-23,1348_4540,1250,15+ min,True
2018-02-27,1339_4577,310,5-10 min,False
2018-03-05,1351_4537,518,5-10 min,False
2018-03-05,1352_4536,357,5-10 min,False
2018-03-05,1352_4542,732,10-15 min,True
2018-03-05,1353_4543,322,5-10 min,False
2018-03-05,1354_4526,840,10-15 min,True
2018-03-05,1354_4527,326,5-10 min,False
2018-03-05,1355_4526,371,5-10 min,False
2018-03-05,1355_4527,452,5-10 min,False
2018-03-05,1355_4531,478,5-10 min,False
2018-03-05,1355_4546,319,5-10 min,False
2018-03-05,1355_4547,972,15+ min,True
2018-03-05,1365_4534,910,15+ min,True
2018-03-05,1370_4538,389,5-10 min,False
2018-03-05,1377_4529,545,5-10 min,False
2018-03-05,1377_4530,534,5-10 min,False
2018-03-05,1378_4529,785,10-15 min,True
2018-03-05,1378_4530,736,10-15 min,True
2018-03-06,1347_4547,310,5-10 min,False
2018-03-06,1348_4546,488,5-10 min,False
2018-03-06,1349_4544,549,5-10 min,False
2018-03-06,1349_4545,512,5-10 min,False
2018-03-06,1349_4546,780,10-15 min,True
2018-03-06,1349_4547,774,10-15 min,True
2018-03-06,1349_4548,300,<5 min,False
2018-03-06,1349_4549,327,5-10 min,False
2018-03-06,1350_4545,400,5-10 min,False
2018-03-06,1350_4547,647,10-15 min,True
2018-03-06,1350_4548,460,5-10 min,False
2018-03-06,1350_4550,357,5-10 min,False
2018-03-06,1351_4544,324,5-10 min,False
2018-03-06,1351_4549,410,5-10 min,False
2018-03-06,1351_4550,519,5-10 min,False
2018-03-06,1357_4533,619,10-15 min,True
2018-03-06,1357_4534,488,5-10 min,False
2018-03-06,1369_4538,797,10-15 min,True
2018-03-06,1370_4535,352,5-10 min,False
2018-03-06,1370_4538,1079,15+ min,True
2018-03-06,1370_4542,310,5-10 min,False
2018-03-06,1371_4535,676,10-15 min,True
2018-03-06,1371_4541,676,10-15 min,True
2018-03-06,1373_4541,359,5-10 min,False
2018-03-06,1376_4538,303,5-10 min,False
2018-03-06,1377_4538,314,5-10 min,False
2018-03-06,1385_4533,571,5-10 min,False
2018-03-07,1354_4538,648,10-15 min,True
2018-03-07,1354_4539,452,5-10 min,False
2018-03-07,1354_4540,452,5-10 min,False
2018-03-07,1354_4541,445,5-10 min,False
2018-03-07,1355_4538,496,5-10 min,False
2018-03-07,1355_4539,525,5-10 min,False
2018-03-07,1355_4540,1211,15+ min,True
2018-03-07,1356_4538,669,10-15 min,True
2018-03-07,1356_4539,1579,15+ min,True
2018-03-07,1356_4540,829,10-15 min,True
2018-03-07,1357_4534,318,5-10 min,False
2018-03-07,1357_4536,320,5-10 min,False
2018-03-07,1357_4537,542,5-10 min,False
2018-03-07,1357_4538,473,5-10 min,False
2018-03-07,1367_4531,550,5-10 min,False
2018-03-07,1368_4538,741,10-15 min,True
2018-03-07,1369_4537,1105,15+ min,True
2018-03-07,1369_4538,406,5-10 min,False
2018-03-07,1370_4537,913,15+ min,True
2018-03-07,1370_4538,609,10-15 min,True
2018-03-08,1356_4548,493,5-10 min,False
2018-03-08,1359_4550,363,5-10 min,False
2018-03-08,1359_4551,371,5-10 min,False
2018-03-08,1360_4545,309,5-10 min,False
2018-03-08,1360_4549,484,5-10 min,False
2018-03-08,1360_4550,409,5-10 min,False
2018-03-08,1360_4551,356,5-10 min,False
2018-03-08,1361_4543,445,5-10 min,False
2018-03-08,1361_4547,608,10-15 min,True
2018-03-08,1361_4548,419,5-10 min,False
2018-03-08,1361_4549,386,5-10 min,False
2018-03-08,1361_4550,358,5-10 min,False
2018-03-08,1361_4551,379,5-10 min,False
2018-03-08,1362_4544,661,10-15 min,True
2018-03-08,1362_4546,455,5-10 min,False
2018-03-08,1362_4547,531,5-10 min,False
2018-03-08,1362_4548,412,5-10 min,False
2018-03-08,1363_4529,315,5-10 min,False
2018-03-08,1363_4544,522,5-10 min,False
2018-03-08,1363_4545,542,5-10 min,False
2018-03-08,1363_4546,394,5-10 min,False
2018-03-08,1363_4547,428,5-10 min,False
2018-03-08,1364_4530,415,5-10 min,False
2018-03-08,1364_4531,409,5-10 min,False
2018-03-08,1364_4545,449,5-10 min,False
2018-03-08,1364_4546,308,5-10 min,False
2018-03-08,1365_4525,367,5-10 min,False
2018-03-08,1365_4534,358,5-10 min,False
2018-03-08,1365_4546,317,5-10 min,False
2018-03-08,1366_4525,623,10-15 min,True
2018-03-08,1366_4526,413,5-10 min,False
2018-03-08,1366_4527,366,5-10 min,False
2018-03-08,1368_4525,324,5-10 min,False
2018-03-08,1369_4528,400,5-10 min,False
2018-03-08,1382_4527,891,10-15 min,True
2018-03-09,1343_4543,332,5-10 min,False
2018-03-09,1344_4544,393,5-10 min,False
2018-03-09,1345_4544,381,5-10 min,False
2018-03-09,1346_4541,518,5-10 min,False
2018-03-09,1348_4540,1938,15+ min,True
2018-03-09,1348_4541,362,5-10 min,False
2018-03-09,1349_4536,436,5-10 min,False
2018-03-09,1357_4525,1040,15+ min,True
2018-03-09,1357_4526,1118,15+ min,True
2018-03-09,1357_4527,420,5-10 min,False
2018-03-09,1358_4527,522,5-10 min,False
2018-03-09,1358_4528,393,5-10 min,False
2018-03-09,1358_4529,564,5-10 min,False
2018-03-09,1358_4530,602,10-15 min,True
2018-03-09,1358_4531,423,5-10 min,False
2018-03-09,1365_4534,372,5-10 min,False
2018-03-09,1367_4531,354,5-10 min,False
2018-03-09,1375_4530,558,5-10 min,False
2018-03-09,1377_4527,409,5-10 min,False
2018-03-09,1377_4528,313,5-10 min,False
2018-03-09,1378_4528,324,5-10 min,False
2018-03-12,1342_4543,372,5-10 min,False
2018-03-12,1342_4544,310,5-10 min,False
2018-03-12,1343_4541,477,5-10 min,False
2018-03-12,1343_4543,859,10-15 min,True
2018-03-12,1343_4544,549,5-10 min,False
2018-03-12,1344_4539,678,10-15 min,True
2018-03-12,1344_4540,916,15+ min,True
2018-03-12,1344_4541,887,10-15 min,True
2018-03-12,1344_4542,529,5-10 min,False
2018-03-12,1344_4543,438,5-10 min,False
2018-03-12,1344_4544,729,10-15 min,True
2018-03-12,1344_4546,420,5-10 min,False
2018-03-12,1345_4538,579,5-10 min,False
2018-03-12,1345_4539,561,5-10 min,False
2018-03-12,1345_4540,910,15+ min,True
2018-03-12,1345_4541,821,10-15 min,True
2018-03-12,1345_4542,451,5-10 min,False
2018-03-12,1345_4543,585,5-10 min,False
2018-03-12,1345_4545,502,5-10 min,False
2018-03-12,1346_4540,916,15+ min,True
2018-03-12,1349_4536,565,5-10 min,False
2018-03-12,1351_4531,336,5-10 min,False
2018-03-12,1352_4532,440,5-10 min,False
2018-03-12,1354_4526,405,5-10 min,False
2018-03-12,1357_4523,585,5-10 min,False
2018-03-13,1351_4551,312,5-10 min,False
2018-03-13,1351_4552,634,10-15 min,True
2018-03-13,1352_4543,340,5-10 min,False
2018-03-13,1352_4549,441,5-10 min,False
2018-03-13,1352_4550,495,5-10 min,False
2018-03-13,1352_4551,528,5-10 min,False
2018-03-13,1353_4542,348,5-10 min,False
2018-03-13,1353_4543,571,5-10 min,False
2018-03-13,1353_4547,344,5-10 min,False
2018-03-13,1353_4548,643,10-15 min,True
2018-03-13,1354_4543,590,5-10 min,False
2018-03-13,1354_4544,421,5-10 min,False
2018-03-13,1354_4546,828,10-15 min,True
2018-03-13,1354_4547,686,10-15 min,True
2018-03-13,1355_4547,490,5-10 min,False
2018-03-13,1357_4520,797,10-15 min,True
2018-03-13,1357_4521,760,10-15 min,True
2018-03-13,1357_4522,636,10-15 min,True
2018-03-13,1357_4524,413,5-10 min,False
2018-03-13,1358_4519,421,5-10 min,False
2018-03-13,1365_4534,318,5-10 min,False
2018-03-13,1365_4538,310,5-10 min,False
2018-03-13,1365_4539,409,5-10 min,False
2018-03-13,1369_4531,576,5-10 min,False
2018-03-13,1369_4538,802,10-15 min,True
2018-03-13,1370_4538,1091,15+ min,True
2018-03-13,1371_4541,622,10-15 min,True
2018-03-14,1352_4532,318,5-10 min,False
2018-03-14,1354_4526,358,5-10 min,False
2018-03-14,1354_4532,348,5-10 min,False
2018-03-14,1354_4535,499,5-10 min,False
2018-03-14,1354_4536,504,5-10 min,False
2018-03-14,1355_4531,640,10-15 min,True
2018-03-14,1355_4534,356,5-10 min,False
2018-03-14,1355_4535,915,15+ min,True
2018-03-14,1355_4536,1236,15+ min,True
2018-03-14,1355_4537,517,5-10 min,False
2018-03-14,1356_4531,478,5-10 min,False
2018-03-14,1356_4534,584,5-10 min,False
2018-03-14,1356_4535,304,5-10 min,False
2018-03-14,1367_4531,479,5-10 min,False
2018-03-14,1371_4524,1358,15+ min,True
2018-03-14,1372_4524,687,10-15 min,True
2018-03-14,1374_4527,320,5-10 min,False
2018-03-15,1352_4538,470,5-10 min,False
2018-03-15,1352_4539,746,10-15 min,True
2018-03-15,1353_4537,390,5-10 min,False
2018-03-15,1353_4538,517,5-10 min,False
2018-03-15,1354_4536,321,5-10 min,False
2018-03-15,1354_4537,738,10-15 min,True
2018-03-15,1355_4534,305,5-10 min,False
2018-03-15,1355_4537,714,10-15 min,True
2018-03-15,1356_4534,805,10-15 min,True
2018-03-15,1359_4551,501,5-10 min,False
2018-03-15,1360_4549,303,5-10 min,False
2018-03-15,1361_4547,444,5-10 min,False
2018-03-15,1362_4546,341,5-10 min,False
2018-03-15,1362_4547,323,5-10 min,False
2018-03-15,1377_4524,401,5-10 min,False
2018-03-15,1380_4527,380,5-10 min,False
2018-03-15,1382_4530,353,5-10 min,False
2018-03-16,1346_4543,385,5-10 min,False
2018-03-16,1346_4544,470,5-10 min,False
2018-03-16,1347_4544,774,10-15 min,True
2018-03-16,1348_4540,1530,15+ min,True
2018-03-16,1348_4543,411,5-10 min,False
2018-03-16,1349_4547,390,5-10 min,False
2018-03-16,1350_4547,656,10-15 min,True
2018-03-16,1354_4526,444,5-10 min,False
2018-03-16,1360_4523,557,5-10 min,False
2018-03-16,1360_4524,480,5-10 min,False
2018-03-16,1364_4523,456,5-10 min,False
2018-03-16,1364_4525,400,5-10 min,False
2018-03-16,1365_4527,300,<5 min,False
2018-03-16,1365_4534,482,5-10 min,False
2018-03-16,1366_4523,388,5-10 min,False
2018-03-16,1366_4525,463,5-10 min,False
2018-03-16,1367_4523,393,5-10 min,False
2018-03-16,1367_4524,408,5-10 min,False
2018-03-16,1367_4531,477,5-10 min,False
2018-03-16,1368_4525,329,5-10 min,False
2018-03-16,1369_4530,319,5-10 min,False
2018-03-16,1382_4526,527,5-10 min,False
2018-03-16,1382_4527,419,5-10 min,False
2018-03-20,1348_4545,320,5-10 min,False
2018-03-20,1348_4546,630,10-15 min,True
2018-03-20,1348_4547,406,5-10 min,False
2018-03-20,1348_4548,435,5-10 min,False
2018-03-20,1349_4547,618,10-15 min,True
2018-03-20,1349_4549,924,15+ min,True
2018-03-20,1350_4542,416,5-10 min,False
2018-03-20,1350_4543,382,5-10 min,False
2018-03-20,1350_4545,312,5-10 min,False
2018-03-20,1350_4547,391,5-10 min,False
2018-03-20,1350_4548,399,5-10 min,False
2018-03-20,1350_4549,347,5-10 min,False
2018-03-20,1350_4550,837,10-15 min,True
2018-03-20,1351_4542,324,5-10 min,False
2018-03-20,1351_4543,327,5-10 min,False
2018-03-20,1351_4545,312,5-10 min,False
2018-03-20,1351_4550,468,5-10 min,False
2018-03-20,1352_4532,337,5-10 min,False
2018-03-20,1352_4541,333,5-10 min,False
2018-03-20,1352_4542,469,5-10 min,False
2018-03-20,1352_4543,390,5-10 min,False
2018-03-20,1354_4526,432,5-10 min,False
2018-03-20,1365_4534,943,15+ min,True
2018-03-20,1368_4538,357,5-10 min,False
2018-03-20,1369_4538,623,10-15 min,True
2018-03-20,1370_4538,1222,15+ min,True
2018-03-20,1373_4534,363,5-10 min,False
2018-03-20,1377_4529,396,5-10 min,False
2018-03-20,1377_4530,373,5-10 min,False
2018-03-20,1378_4529,647,10-15 min,True
2018-03-20,1378_4530,554,5-10 min,False
2018-03-20,1379_4529,322,5-10 min,False
2018-03-21,1347_4542,557,5-10 min,False
2018-03-21,1348_4542,477,5-10 min,False
2018-03-21,1354_4538,351,5-10 min,False
2018-03-21,1354_4539,481,5-10 min,False
2018-03-21,1354_4540,913,15+ min,True
2018-03-21,1354_4541,761,10-15 min,True
2018-03-21,1355_4538,752,10-15 min,True
2018-03-21,1355_4539,437,5-10 min,False
2018-03-21,1355_4540,1648,15+ min,True
2018-03-21,1355_4541,534,5-10 min,False
2018-03-21,1356_4538,1814,15+ min,True
2018-03-21,1356_4539,424,5-10 min,False
